profile_id,attempt_id,synthetic,generator_version,label_niveau,score_global,questions_repondues,bonnes_reponses,taux_reponse,score_comprehension,score_langue_grammaire,score_connaissance_oeuvres,score_figures_procedes,score_interpretation_justification,score_debutant,score_intermediaire,score_avance
avance_0271,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,75,100,100,86,100
avance_0271,3,True,positioning_synthetic_v1,avance,100,20,20,100,100,100,100,100,100,100,100,100
avance_0271,4,True,positioning_synthetic_v1,avance,95,20,19,100,75,100,100,100,100,100,86,100
avance_0272,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,71,100
avance_0272,2,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,100,100,50,86,86,83
avance_0272,3,True,positioning_synthetic_v1,avance,80,20,16,100,75,50,75,100,100,100,86,50
avance_0272,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,100,75,100,86,83
avance_0273,1,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,75,50,50,71,57,67
avance_0273,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,75,75,100,100,86,50
avance_0273,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,75,75,75,100,71,67
avance_0273,4,True,positioning_synthetic_v1,avance,75,20,15,100,100,100,75,25,75,86,71,67
avance_0274,1,True,positioning_synthetic_v1,avance,85,20,17,100,75,50,100,100,100,86,100,67
avance_0274,2,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,100,75,75,100,57,67
avance_0274,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,100,75,50,86,86,67
avance_0274,4,True,positioning_synthetic_v1,avance,65,20,13,100,100,50,75,75,25,86,57,50
avance_0275,1,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,100,50,50,100,57,67
avance_0275,2,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,100,50,25,71,71,50
avance_0275,3,True,positioning_synthetic_v1,avance,45,20,9,100,50,25,25,75,50,86,14,33
avance_0275,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,71,100
avance_0276,1,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,75,50,100,86,71,67
avance_0276,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,50,100,75,86,86,67
avance_0276,3,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,100,75,100,100,83
avance_0276,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,100,75,75,100,86,83
avance_0277,1,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,50,75,100,86,71,67
avance_0277,2,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,71,100
avance_0277,3,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,75,75,100,86,71,67
avance_0277,4,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,75,100,100,100,100,83
avance_0278,1,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,100,75,50,100,71,50
avance_0278,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,75,75,75,86,71,83
avance_0278,3,True,positioning_synthetic_v1,avance,60,20,12,100,75,50,100,50,25,86,57,33
avance_0278,4,True,positioning_synthetic_v1,avance,75,20,15,100,100,50,100,50,75,100,43,83
avance_0279,1,True,positioning_synthetic_v1,avance,80,20,16,100,100,50,75,75,100,71,86,83
avance_0279,2,True,positioning_synthetic_v1,avance,80,20,16,100,100,25,100,100,75,71,86,83
avance_0279,3,True,positioning_synthetic_v1,avance,60,20,12,100,50,25,75,75,75,71,71,33
avance_0279,4,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,50,100,50,71,43,83
avance_0280,1,True,positioning_synthetic_v1,avance,60,20,12,100,100,25,75,50,50,71,29,83
avance_0280,2,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,75,75,50,86,43,67
avance_0280,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,100,75,50,75,86,86,67
avance_0280,4,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,75,100,100,100,100,67
avance_0281,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,75,75,100,100,57,100
avance_0281,2,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,100,100,75,86,100,67
avance_0281,3,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,50,100,50,71,86,33
avance_0281,4,True,positioning_synthetic_v1,avance,70,20,14,100,75,100,75,75,25,71,71,67
avance_0282,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,100,100,25,86,71,83
avance_0282,2,True,positioning_synthetic_v1,avance,65,20,13,100,100,25,100,50,50,86,71,33
avance_0282,3,True,positioning_synthetic_v1,avance,60,20,12,100,50,25,50,75,100,71,57,50
avance_0282,4,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,100,75,75,100,71,67
avance_0283,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,100,75,75,100,100,67
avance_0283,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,75,100,100,100,100,100,83
avance_0283,3,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,75,100,100,100,86,67
avance_0283,4,True,positioning_synthetic_v1,avance,80,20,16,100,75,50,75,100,100,100,86,50
avance_0284,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,75,75,100,71,100,67
avance_0284,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,75,75,100,100,100,33
avance_0284,3,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,50,75,75,71,86,67
avance_0284,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,86,83
avance_0285,1,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,25,75,100,100,71,50
avance_0285,2,True,positioning_synthetic_v1,avance,80,20,16,100,100,50,50,100,100,100,71,67
avance_0285,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,100,75,75,100,71,50
avance_0285,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,75,100,75,86,86,50
avance_0286,1,True,positioning_synthetic_v1,avance,80,20,16,100,50,100,50,100,100,86,71,83
avance_0286,2,True,positioning_synthetic_v1,avance,65,20,13,100,50,50,75,75,75,86,71,33
avance_0286,3,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,100,75,50,86,100,67
avance_0286,4,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,75,100,100,86,100,67
avance_0287,1,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,50,75,100,86,86,67
avance_0287,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,100,75,75,100,71,83
avance_0287,3,True,positioning_synthetic_v1,avance,65,20,13,100,100,25,75,50,75,86,71,33
avance_0287,4,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,75,100,100,100,100,67
avance_0288,1,True,positioning_synthetic_v1,avance,85,20,17,100,50,75,100,100,100,86,86,83
avance_0288,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,50,100,100,75,100,57,83
avance_0288,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,50,50,100,71,86,67
avance_0288,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,75,100,75,86,57,83
avance_0289,1,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,75,75,50,86,71,67
avance_0289,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,75,50,100,86,71,83
avance_0289,3,True,positioning_synthetic_v1,avance,85,20,17,100,50,100,100,100,75,71,86,100
avance_0289,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,75,75,75,86,71,67
avance_0290,1,True,positioning_synthetic_v1,avance,75,20,15,100,50,100,100,25,100,71,100,50
avance_0290,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,100,75,100,100,83
avance_0290,3,True,positioning_synthetic_v1,avance,70,20,14,100,75,75,100,50,50,86,57,67
avance_0290,4,True,positioning_synthetic_v1,avance,75,20,15,100,50,100,75,50,100,100,71,50
avance_0291,1,True,positioning_synthetic_v1,avance,90,20,18,100,50,100,100,100,100,100,71,100
avance_0291,2,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,100,0,100,71,71,83
avance_0291,3,True,positioning_synthetic_v1,avance,75,20,15,100,100,50,75,75,75,71,100,50
avance_0291,4,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,100,75,50,86,71,83
avance_0292,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,50,100,75,100,71,86,83
avance_0292,2,True,positioning_synthetic_v1,avance,60,20,12,100,50,50,50,50,100,71,57,50
avance_0292,3,True,positioning_synthetic_v1,avance,60,20,12,100,50,50,75,50,75,86,71,17
avance_0292,4,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,50,75,50,86,71,33
avance_0293,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,100,50,75,86,100,50
avance_0293,2,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,100,75,75,86,43,100
avance_0293,3,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,50,75,100,86,86,83
avance_0293,4,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,50,75,100,86,71,83
avance_0294,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,50,100,75,100,86,86,83
avance_0294,2,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,50,100,75,86,86,67
avance_0294,3,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,50,100,100,86,86,83
avance_0294,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,100,75,75,100,86,83
avance_0295,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,75,100,100,100,100,67
avance_0295,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,50,75,100,100,71,67
avance_0295,3,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,75,100,100,100,100,83
avance_0295,4,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,75,100,100,86,83
avance_0296,1,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,75,75,75,100,100,33
avance_0296,2,True,positioning_synthetic_v1,avance,70,20,14,100,75,50,75,100,50,71,86,50
avance_0296,3,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,75,75,50,86,57,50
avance_0296,4,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,100,75,75,86,71,67
avance_0297,1,True,positioning_synthetic_v1,avance,55,20,11,100,75,50,50,0,100,57,57,50
avance_0297,2,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,75,75,50,86,57,50
avance_0297,3,True,positioning_synthetic_v1,avance,55,20,11,100,50,75,50,25,75,57,71,33
avance_0297,4,True,positioning_synthetic_v1,avance,60,20,12,100,75,25,75,50,75,86,57,33
avance_0298,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,75,50,100,100,71,83
avance_0298,2,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,100,75,100,100,67
avance_0298,3,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,100,100,75,86,86,100
avance_0298,4,True,positioning_synthetic_v1,avance,95,20,19,100,75,100,100,100,100,100,100,83
avance_0299,1,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,75,100,100,86,86,83
avance_0299,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,75,100,100,100,86,100,100
avance_0299,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,25,75,100,100,71,71,83
avance_0299,4,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,100,100,50,86,100,33
avance_0300,1,True,positioning_synthetic_v1,avance,80,20,16,100,50,75,100,100,75,100,57,83
avance_0300,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,75,75,75,100,100,33
avance_0300,3,True,positioning_synthetic_v1,avance,95,20,19,100,100,75,100,100,100,100,100,83
avance_0300,4,True,positioning_synthetic_v1,avance,75,20,15,100,50,100,100,75,50,86,71,67
avance_0301,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,100,100,75,100,86,83
avance_0301,2,True,positioning_synthetic_v1,avance,75,20,15,100,25,75,75,100,100,71,86,67
avance_0301,3,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,75,100,100,86,100,83
avance_0301,4,True,positioning_synthetic_v1,avance,75,20,15,100,100,50,100,50,75,86,86,50
avance_0302,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,75,50,100,86,71,100
avance_0302,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,100,75,100,100,83
avance_0302,3,True,positioning_synthetic_v1,avance,70,20,14,100,25,75,75,75,100,100,71,33
avance_0302,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,100,75,75,86,71,67
avance_0303,1,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,75,100,100,100,100,83
avance_0303,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,75,75,75,100,71,67
avance_0303,3,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,50,100,75,86,86,83
avance_0303,4,True,positioning_synthetic_v1,avance,80,20,16,100,50,75,75,100,100,86,86,67
avance_0304,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,75,75,75,86,86,67
avance_0304,2,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,100,75,75,71,100,83
avance_0304,3,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,100,75,100,100,83
avance_0304,4,True,positioning_synthetic_v1,avance,65,20,13,100,50,100,50,50,75,71,86,33
avance_0305,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,100,75,75,100,71,100
avance_0305,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,100,75,100,86,100
avance_0305,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,100,75,50,75,100,71,67
avance_0305,4,True,positioning_synthetic_v1,avance,70,20,14,100,100,50,75,75,50,100,71,33
avance_0306,1,True,positioning_synthetic_v1,avance,65,20,13,100,100,75,25,25,100,71,43,83
avance_0306,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,50,100,75,100,100,86,67
avance_0306,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,25,100,100,71,86,67
avance_0306,4,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,100,75,75,100,100,50
avance_0307,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,86,83
avance_0307,2,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,75,100,100,86,83
avance_0307,3,True,positioning_synthetic_v1,avance,100,20,20,100,100,100,100,100,100,100,100,100
avance_0307,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,50,100,100,100,86,100,83
avance_0308,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,50,100,100,100,86,67
avance_0308,2,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,75,25,75,71,57,67
avance_0308,3,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,86,83
avance_0308,4,True,positioning_synthetic_v1,avance,70,20,14,100,50,75,50,100,75,71,86,50
avance_0309,1,True,positioning_synthetic_v1,avance,65,20,13,100,75,25,75,100,50,86,71,33
avance_0309,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,100,50,100,86,71,100
avance_0309,3,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,75,100,75,71,71,83
avance_0309,4,True,positioning_synthetic_v1,avance,70,20,14,100,100,50,100,75,25,100,71,33
avance_0310,1,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,75,100,100,100,67
avance_0310,2,True,positioning_synthetic_v1,avance,55,20,11,100,50,50,75,50,50,71,57,33
avance_0310,3,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,100,100,50,100,57,67
avance_0310,4,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,75,75,100,100,71,83
avance_0311,1,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,100,50,50,86,100,33
avance_0311,2,True,positioning_synthetic_v1,avance,70,20,14,100,75,25,75,75,100,100,71,33
avance_0311,3,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,50,25,100,71,71,50
avance_0311,4,True,positioning_synthetic_v1,avance,70,20,14,100,100,50,50,50,100,86,71,50
avance_0312,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,75,100,100,100,86,83
avance_0312,2,True,positioning_synthetic_v1,avance,50,20,10,100,25,50,50,50,75,57,71,17
avance_0312,3,True,positioning_synthetic_v1,avance,65,20,13,100,50,50,75,50,100,57,71,67
avance_0312,4,True,positioning_synthetic_v1,avance,70,20,14,100,75,75,100,75,25,86,71,50
avance_0313,1,True,positioning_synthetic_v1,avance,65,20,13,100,100,100,50,25,50,86,71,33
avance_0313,2,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,25,50,100,86,71,33
avance_0313,3,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,75,75,100,100,57,83
avance_0313,4,True,positioning_synthetic_v1,avance,70,20,14,100,50,50,100,50,100,71,86,50
avance_0314,1,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,50,75,100,100,71,67
avance_0314,2,True,positioning_synthetic_v1,avance,95,20,19,100,100,75,100,100,100,100,100,83
avance_0314,3,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,100,100,50,86,100,67
avance_0314,4,True,positioning_synthetic_v1,avance,70,20,14,100,100,75,75,50,50,71,71,67
avance_0315,1,True,positioning_synthetic_v1,avance,70,20,14,100,50,75,50,75,100,71,100,33
avance_0315,2,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,75,50,75,86,57,83
avance_0315,3,True,positioning_synthetic_v1,avance,65,20,13,100,50,50,50,100,75,86,71,33
avance_0315,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,75,50,75,100,57,67
avance_0316,1,True,positioning_synthetic_v1,avance,90,20,18,100,100,50,100,100,100,100,86,83
avance_0316,2,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,100,75,100,71,100,83
avance_0316,3,True,positioning_synthetic_v1,avance,100,20,20,100,100,100,100,100,100,100,100,100
avance_0316,4,True,positioning_synthetic_v1,avance,80,20,16,100,100,100,75,75,50,100,86,50
avance_0317,1,True,positioning_synthetic_v1,avance,55,20,11,100,75,50,50,50,50,86,57,17
avance_0317,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,50,100,75,100,100,71,67
avance_0317,3,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,100,75,75,86,86,50
avance_0317,4,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,100,50,100,100,71,83
avance_0318,1,True,positioning_synthetic_v1,avance,85,20,17,100,75,50,100,100,100,86,86,83
avance_0318,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,50,100,75,86,86,83
avance_0318,3,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,100,50,75,86,71,83
avance_0318,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,75,75,75,100,71,50
avance_0319,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,75,100,75,100,71,67
avance_0319,2,True,positioning_synthetic_v1,avance,70,20,14,100,75,100,75,50,50,100,57,50
avance_0319,3,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,75,100,100,100,86,83
avance_0319,4,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,75,50,50,71,86,33
avance_0320,1,True,positioning_synthetic_v1,avance,65,20,13,100,25,100,100,50,50,71,43,83
avance_0320,2,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,100,75,100,86,83
avance_0320,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,100,75,50,71,86,67
avance_0320,4,True,positioning_synthetic_v1,avance,95,20,19,100,75,100,100,100,100,100,100,83
avance_0321,1,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,75,100,75,100,43,83
avance_0321,2,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,50,75,75,71,57,100
avance_0321,3,True,positioning_synthetic_v1,avance,75,20,15,100,100,50,100,50,75,86,86,50
avance_0321,4,True,positioning_synthetic_v1,avance,85,20,17,100,50,100,75,100,100,100,86,67
avance_0322,1,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,100,100,75,100,71,83
avance_0322,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,100,100,50,100,71,83
avance_0322,3,True,positioning_synthetic_v1,avance,85,20,17,100,75,50,100,100,100,86,100,67
avance_0322,4,True,positioning_synthetic_v1,avance,95,20,19,100,75,100,100,100,100,86,100,100
avance_0323,1,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,50,100,50,86,71,67
avance_0323,2,True,positioning_synthetic_v1,avance,65,20,13,100,25,75,100,75,50,71,86,33
avance_0323,3,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,100,75,75,100,86,50
avance_0323,4,True,positioning_synthetic_v1,avance,70,20,14,100,50,75,75,75,75,57,86,67
avance_0324,1,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,75,75,50,100,57,67
avance_0324,2,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,75,100,100,86,83
avance_0324,3,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,50,75,50,100,43,50
avance_0324,4,True,positioning_synthetic_v1,avance,80,20,16,100,50,100,75,75,100,86,86,67
avance_0325,1,True,positioning_synthetic_v1,avance,60,20,12,100,100,25,75,25,75,71,71,33
avance_0325,2,True,positioning_synthetic_v1,avance,60,20,12,100,75,75,75,25,50,71,57,50
avance_0325,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,100,75,50,100,86,50
avance_0325,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,50,75,100,75,86,100,33
avance_0326,1,True,positioning_synthetic_v1,avance,70,20,14,100,25,100,75,100,50,71,86,50
avance_0326,2,True,positioning_synthetic_v1,avance,80,20,16,100,50,50,100,100,100,100,71,67
avance_0326,3,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,75,25,100,71,71,50
avance_0326,4,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,75,100,75,86,86,67
avance_0327,1,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,75,100,75,100,86,67
avance_0327,2,True,positioning_synthetic_v1,avance,95,20,19,100,75,100,100,100,100,100,100,83
avance_0327,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,100,50,50,86,71,67
avance_0327,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,75,50,100,86,71,67
avance_0328,1,True,positioning_synthetic_v1,avance,65,20,13,100,75,75,25,50,100,71,57,67
avance_0328,2,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,75,50,75,71,86,67
avance_0328,3,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,50,100,100,100,100,50
avance_0328,4,True,positioning_synthetic_v1,avance,60,20,12,100,75,75,50,25,75,57,57,67
avance_0329,1,True,positioning_synthetic_v1,avance,65,20,13,100,25,75,100,50,75,86,43,67
avance_0329,2,True,positioning_synthetic_v1,avance,65,20,13,100,25,25,100,75,100,71,71,50
avance_0329,3,True,positioning_synthetic_v1,avance,45,20,9,100,50,50,25,75,25,71,29,33
avance_0329,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,75,100,100,71,100
avance_0330,1,True,positioning_synthetic_v1,avance,75,20,15,100,50,75,100,75,75,100,43,83
avance_0330,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,100,50,75,100,57,83
avance_0330,3,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,50,100,100,100,86,67
avance_0330,4,True,positioning_synthetic_v1,avance,75,20,15,100,100,75,50,75,75,86,86,50
avance_0331,1,True,positioning_synthetic_v1,avance,80,20,16,100,75,100,75,75,75,86,100,50
avance_0331,2,True,positioning_synthetic_v1,avance,90,20,18,100,75,75,100,100,100,100,100,67
avance_0331,3,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,100,100,75,100,86,83
avance_0331,4,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,100,75,75,86,86,67
avance_0332,1,True,positioning_synthetic_v1,avance,95,20,19,100,100,100,100,100,75,100,86,100
avance_0332,2,True,positioning_synthetic_v1,avance,55,20,11,100,50,75,50,75,25,71,57,33
avance_0332,3,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,100,75,75,100,57,83
avance_0332,4,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,100,100,50,100,86,50
avance_0333,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,75,100,50,100,86,67
avance_0333,2,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,75,100,100,86,83
avance_0333,3,True,positioning_synthetic_v1,avance,85,20,17,100,75,75,100,100,75,86,86,83
avance_0333,4,True,positioning_synthetic_v1,avance,75,20,15,100,100,50,50,100,75,71,71,83
avance_0334,1,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,75,75,100,100,100,50
avance_0334,2,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,100,75,75,86,86,83
avance_0334,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,100,75,50,86,71,67
avance_0334,4,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,100,75,100,86,83
avance_0335,1,True,positioning_synthetic_v1,avance,80,20,16,100,100,25,100,100,75,86,71,83
avance_0335,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,75,75,75,100,86,67
avance_0335,3,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,100,75,100,100,67
avance_0335,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,75,75,100,100,100,71,100
avance_0336,1,True,positioning_synthetic_v1,avance,70,20,14,100,50,75,75,75,75,71,86,50
avance_0336,2,True,positioning_synthetic_v1,avance,85,20,17,100,75,100,100,100,50,100,86,67
avance_0336,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,50,75,75,100,86,86,67
avance_0336,4,True,positioning_synthetic_v1,avance,90,20,18,100,75,100,100,75,100,100,71,100
avance_0337,1,True,positioning_synthetic_v1,avance,65,20,13,100,75,50,75,50,75,86,57,50
avance_0337,2,True,positioning_synthetic_v1,avance,70,20,14,100,100,50,75,75,50,100,71,33
avance_0337,3,True,positioning_synthetic_v1,avance,80,20,16,100,75,75,100,100,50,86,100,50
avance_0337,4,True,positioning_synthetic_v1,avance,80,20,16,100,100,75,75,75,75,86,71,83
avance_0338,1,True,positioning_synthetic_v1,avance,70,20,14,100,75,75,75,75,50,71,71,67
avance_0338,2,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,75,75,50,86,86,50
avance_0338,3,True,positioning_synthetic_v1,avance,75,20,15,100,50,50,100,75,100,100,71,50
avance_0338,4,True,positioning_synthetic_v1,avance,75,20,15,100,75,25,100,100,75,57,86,83
avance_0339,1,True,positioning_synthetic_v1,avance,70,20,14,100,75,50,75,75,75,71,86,50
avance_0339,2,True,positioning_synthetic_v1,avance,85,20,17,100,100,75,75,100,75,86,100,67
avance_0339,3,True,positioning_synthetic_v1,avance,75,20,15,100,75,100,75,50,75,71,71,83
avance_0339,4,True,positioning_synthetic_v1,avance,80,20,16,100,50,75,75,100,100,86,57,100
avance_0340,1,True,positioning_synthetic_v1,avance,85,20,17,100,100,100,75,100,50,86,100,67
avance_0340,2,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,75,75,75,86,71,67
avance_0340,3,True,positioning_synthetic_v1,avance,80,20,16,100,100,100,50,75,75,100,86,50
avance_0340,4,True,positioning_synthetic_v1,avance,80,20,16,100,100,100,50,100,50,86,71,83
avance_0341,1,True,positioning_synthetic_v1,avance,75,20,15,100,75,75,75,50,100,100,71,50
avance_0341,2,True,positioning_synthetic_v1,avance,80,20,16,100,75,50,75,100,100,100,86,50
avance_0341,3,True,positioning_synthetic_v1,avance,80,20,16,100,50,75,100,100,75,86,100,50
avance_0341,4,True,positioning_synthetic_v1,avance,90,20,18,100,100,100,75,100,75,100,100,67
